,ratings,reviews,usefulness_rating,name,id,reviews_clean
2524,1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2525,-1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2526,7,No review,-1.0,Ocean's Twelve,tt0349903,no review
2527,7,"It was not as good as the first... sequels seldom are, but the movie was worth watching, the plot was actually spelled out in the first, and obviously predictable...It was an incredibly average movie...There will however no doubt be an Oceans 13. The beginning was the worst part...the continuity could have been better...There are some scenes that should have played before others. One can tell that the actors were obviously looking to make a sequel without putting some thought to. It seems they took another genre movie and just plugged the actors into it...The did however follow the same format of the first...They told us how they did in the end...I would still watch it again. ",-1.0,Ocean's Twelve,tt0349903,it was not as good as the first sequels seldom are but the movie was worth watching the plot was actually spelled out in the first and obviously predictable it was an incredibly average movie there will however no doubt be an oceans the beginning was the worst part the continuity could have been better there are some scenes that should have played before others one can tell that the actors were obviously looking to make a sequel without putting some thought to it seems they took another genre movie and just plugged the actors into it the did however follow the same format of the first they told us how they did in the end i would still watch it again
2528,9,No review,-1.0,Ocean's Twelve,tt0349903,no review
2529,1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2530,-1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2531,1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2532,-1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2533,1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2534,9,"Ocean's 12 falls into the sequel trap. Either a sequel mimics the original and is bashed because its unoriginal or its different then the original and bashed for not being like the original. Oceans 12 falls into the second category. This movie is totally different then Oceans's 11, the only thing they have in common are the characters. 12 has a more tedious plot but is still extremely entertaining. The acting and cinematography are both great. This movie is less about Danny and more about Rusty, and Linus has a bigger part. This is a totally original movie that will entertain you, go watch it, just don't expect to watch something like Ocean's 11. ",0.6666666666666666,Ocean's Twelve,tt0349903,oceans falls into the sequel trap either a sequel mimics the original and is bashed because its unoriginal or its different then the original and bashed for not being like the original oceans falls into the second category this movie is totally different then oceanss the only thing they have in common are the characters has a more tedious plot but is still extremely entertaining the acting and cinematography are both great this movie is less about danny and more about rusty and linus has a bigger part this is a totally original movie that will entertain you go watch it just dont expect to watch something like oceans
2535,3,"Sorry, folks. This may have been an all-star cast and all that stuff, but the movie just wasn't that good. Lame plot and bad acting. In addition, they did not use a steadicam on several of the scenes and if you are susceptible to motion sickness, you're gonna have a bad time. Even the little twist of having Julia Roberts play a character playing the role of Julia Roberts couldn't save this dog. It was cute enough that I gave the film a 3 instead of a 1, but it is the only saving grace and they ran it into the ground quickly enough. Bruce Willis might as well have been seeing dead folks in this film, too. ",0.5714285714285714,Ocean's Twelve,tt0349903,sorry folks this may have been an all star cast and all that stuff but the movie just wasnt that good lame plot and bad acting in addition they did not use a steadicam on several of the scenes and if you are susceptible to motion sickness youre gonna have a bad time even the little twist of having julia roberts play a character playing the role of julia roberts couldnt save this dog it was cute enough that i gave the film a instead of a but it is the only saving grace and they ran it into the ground quickly enough bruce willis might as well have been seeing dead folks in this film too
2536,9,"Ocean's twelve is probably better than Ocean's eleven. I know most people would disagree, But I actually liked it more. After three years, it was good seeing the gang return. The reason behind the heist is a bit more inspired the second time around. I see why they stole from Benedict(Andy Garcia) in the last film. This film they have a bit more motivation the second time around. Ocean's twelve is more entertaining, and cooler than Ocean's eleven. With a funny cameo by Topher Grace saying ""I just walked in that new Dennis Quaid movie"" and other things. I think Ocean's Twelve is probably the best in the series. The Plot: A year or so after Ocean's Twelve, Terry Benedict(the guy they robbed in the last film) is back and says that if Ocean's eleven doesn't pay him back the money they stole, he's going to call the cops. So Danny Ocean and the gang go to Europe, where Rusty meets his old cop girlfriend Isabelle. After she meets him again, she begins to follow them around. Also, the gang learns that they have an enemy who is also a thief who is a little better than they are. With many funny scenes like when Tess(Julia Roberts) goes to Europe and pretends to be Julia Roberts, Ocean's Twelve is a pretty clever film. It's cooler, funnier, and more entertaining than Ocean's eleven. ",0.25,Ocean's Twelve,tt0349903,oceans twelve is probably better than oceans eleven i know most people would disagree but i actually liked it more after three years it was good seeing the gang return the reason behind the heist is a bit more inspired the second time around i see why they stole from benedict andy garcia in the last film this film they have a bit more motivation the second time around oceans twelve is more entertaining and cooler than oceans eleven with a funny cameo by topher grace saying i just walked in that new dennis quaid movie and other things i think oceans twelve is probably the best in the series the plot a year or so after oceans twelve terry benedict the guy they robbed in the last film is back and says that if oceans eleven doesnt pay him back the money they stole hes going to call the cops so danny ocean and the gang go to europe where rusty meets his old cop girlfriend isabelle after she meets him again she begins to follow them around also the gang learns that they have an enemy who is also a thief who is a little better than they are with many funny scenes like when tess julia roberts goes to europe and pretends to be julia roberts oceans twelve is a pretty clever film its cooler funnier and more entertaining than oceans eleven
2537,5,"This movie is less entertaining than the first. In this film logic is not used, the robbery scenes are not exciting, it lacks the essence that was in the first one, things are solved very conveniently for the protagonists, just as it is very implausible how things are solved and it turns out very stupid the way the conflict is resolved. Although it has good acting, good photography and uses very good music. The movie is not like the first one, nor does it run in a good way like the previous one. ",1.0,Ocean's Twelve,tt0349903,this movie is less entertaining than the first in this film logic is not used the robbery scenes are not exciting it lacks the essence that was in the first one things are solved very conveniently for the protagonists just as it is very implausible how things are solved and it turns out very stupid the way the conflict is resolved although it has good acting good photography and uses very good music the movie is not like the first one nor does it run in a good way like the previous one
2538,9,"I saw this movie a short while ago. It is surely not the same as the first one, and it does't have the ""flair"" and ""coolness"" as the first Oceans Eleven. But that's what makes this movie so great. They don't have time to plan their ""moves"" and think things through. They are on the run so they have to think fast. In my opinion the audience is taken on a spectacular joy-ride with many twists and turns. The Actors and Actresses play their roles as you want them to. Everyone is believable and funny in their own way. Vincent Cassel is my favorite actor in this movie, don't get me wrong they were all very good but he stood out a little bit. The people who have seen the Movie already know which scene I'm talking about. The only reason I didn't give it ten stars is because it does kinda miss a surprising twist in the end, but this ending is well done to.I recommend this movie to everyone because it's a great sequel to the first one and and I would love to see an Oceans Thirteen. I hope my Comment to this movie would encourage some to watch it. ",0.6666666666666666,Ocean's Twelve,tt0349903,i saw this movie a short while ago it is surely not the same as the first one and it doest have the flair and coolness as the first oceans eleven but thats what makes this movie so great they dont have time to plan their moves and think things through they are on the run so they have to think fast in my opinion the audience is taken on a spectacular joy ride with many twists and turns the actors and actresses play their roles as you want them to everyone is believable and funny in their own way vincent cassel is my favorite actor in this movie dont get me wrong they were all very good but he stood out a little bit the people who have seen the movie already know which scene im talking about the only reason i didnt give it ten stars is because it does kinda miss a surprising twist in the end but this ending is well done to i recommend this movie to everyone because its a great sequel to the first one and and i would love to see an oceans thirteen i hope my comment to this movie would encourage some to watch it
2539,4,"Look for those of you that are interested in experientation with camera angles, strange off beat music, and disjointed story telling, then fine, discuss this film and enjoy. For those of you (and that is most of you) that saw the first one, loved it and its presentation then this is going to be a disappointment. Oceans 12, is a long, plodding, confusing, unslick assault on your senses that leaves you feeling like you have been had. THe first was fun, engaging and flowed. This one is an experiment in movie making and is not fun, does not pull you in and flows like a sinking oil tanker. The first gave a certain impression. The advertising played off of that impression and furthered it. Somebody lied. I am mad that i wasted my money on this. Don't you do the same. ",0.46875,Ocean's Twelve,tt0349903,look for those of you that are interested in experientation with camera angles strange off beat music and disjointed story telling then fine discuss this film and enjoy for those of you and that is most of you that saw the first one loved it and its presentation then this is going to be a disappointment oceans is a long plodding confusing unslick assault on your senses that leaves you feeling like you have been had the first was fun engaging and flowed this one is an experiment in movie making and is not fun does not pull you in and flows like a sinking oil tanker the first gave a certain impression the advertising played off of that impression and furthered it somebody lied i am mad that i wasted my money on this dont you do the same
2540,8,"Ocean's 12 (2004): Dir: Steven Soderbergh / Cast: George Clooney, Brad Pitt, Catherine Zeta-Jones, Julia Roberts, Matt Damon: A much better film than the junk that proceeded it. After the casino heist in the first film the thieves are sought out and forced to repay back what they owe with added interest. This lands them in a competition against another thief who boasts that he is the greatest thief in the world. Structure is so more detailed and characters developed more strongly with an intelligent ending as oppose to the cheap clichés. Director Steven Soderbergh returns with the action taking place in Amsterdam. He worked with Clooney in the wretched Ocean's Eleven as well as Out of Sight. George Clooney heads the operation and struggles to outsmart his competition and remain on top. Brad Pitt also returns as his best friend who is evidently involved with an investigator played by Catherine Zeta-Jones. She is new casting and her appearance works as she struggles to expose the plot yet falls deeper into danger, and wrestles with her past relationship with Pitt. Julia Roberts as Clooney's wife gives a great performance where she must play herself. This provides the single funniest scenes that is backed with another familiar cameo. The players seem stronger in their self parody as oppose to just being a roll call walk of fame. The result is a pointless yet amusing entertainment. Score: 8 / 10 ",0.0,Ocean's Twelve,tt0349903,oceans dir steven soderbergh cast george clooney brad pitt catherine zeta jones julia roberts matt damon a much better film than the junk that proceeded it after the casino heist in the first film the thieves are sought out and forced to repay back what they owe with added interest this lands them in a competition against another thief who boasts that he is the greatest thief in the world structure is so more detailed and characters developed more strongly with an intelligent ending as oppose to the cheap clichés director steven soderbergh returns with the action taking place in amsterdam he worked with clooney in the wretched oceans eleven as well as out of sight george clooney heads the operation and struggles to outsmart his competition and remain on top brad pitt also returns as his best friend who is evidently involved with an investigator played by catherine zeta jones she is new casting and her appearance works as she struggles to expose the plot yet falls deeper into danger and wrestles with her past relationship with pitt julia roberts as clooneys wife gives a great performance where she must play herself this provides the single funniest scenes that is backed with another familiar cameo the players seem stronger in their self parody as oppose to just being a roll call walk of fame the result is a pointless yet amusing entertainment score
2541,1,"Danny Ocean is back, along with the entire gang from the Ocean's 11 2001 film. Now, the gang has been pinned by terry benedict and they must pay him back, with interest. it is too hot to steal in the US, so they travel to Europe to knock off three casinos. As interesting as this plot sounds, you get the complete opposite of what you would expect. Surely you have heard from the well respected critics that this movie is ""sly"" ""hip"" and ""cool"" because of the star power. Some of them say it is better than the 2001 film.  The star power was half the fun of the first film, granted, but the other half was a story that had twists, turns and humor. You could watch the 2001 film, think about it when it got slightly plotty, and figure it out. in the end, you had that great deep feeling you get when you see a good movie. Now, the film makers have taken the cast's ability and wrapped it inside of one of the most twisted, dull humored, and confusing heist stories of all time. You sit and watch the film wondering if they needed to have as many twists as it did. MAJOR SPOILER AHEAD During the film, there is a very important scene near the end where the gang appears to be stealing a golden egg of sorts. this egg has many fake replicas to it, so you are trying to figure out if they will get the real one or a fake one. You are also wondering if the Night Fox, who is the gang's rival stealer, is going to get the real or the fake. In preparation, Danny and the guys create a holographic image of the object, so you would suspect that they are going to take the egg and replace it with the holograph. I mean, the crew explained it that way to begin with. However, it ends with the entire gang getting arrested before they even enter the building. Tess Ocean, impersonating JULIA ROBERTS, is inside with a fake baby under her blouse. The confusion of it all prevents me from revealing what happened inside. But it turns out that the REAL EGG WAS TAKEN BEFORE ALL THE PREPARATION AND ALL OF THE SCHEEMING, AND THE ""HEIST WAS A COMPLETE WASTE OF TIME! This is the grand daddy of all the confusion, and the other moments that compare to it are nearly as confusing. The ""funny"" moments throughout the film are dull and require much thinking about simple jokes that aren't even funny. I don't know If i've never hated a movie as much as I hated this one. Figuring out twists in films, especially heist films, is a fun way to get involved with your movie going. But the twists and turns in this fodder are simply ridiculous.  Please do NOT see this film. This is mean, anti-entertaining garbage that is disguised as a sequel to an excellent film. ZERO/**** ",0.6,Ocean's Twelve,tt0349903,danny ocean is back along with the entire gang from the oceans film now the gang has been pinned by terry benedict and they must pay him back with interest it is too hot to steal in the us so they travel to europe to knock off three casinos as interesting as this plot sounds you get the complete opposite of what you would expect surely you have heard from the well respected critics that this movie is sly hip and cool because of the star power some of them say it is better than the film the star power was half the fun of the first film granted but the other half was a story that had twists turns and humor you could watch the film think about it when it got slightly plotty and figure it out in the end you had that great deep feeling you get when you see a good movie now the film makers have taken the casts ability and wrapped it inside of one of the most twisted dull humored and confusing heist stories of all time you sit and watch the film wondering if they needed to have as many twists as it did major spoiler ahead during the film there is a very important scene near the end where the gang appears to be stealing a golden egg of sorts this egg has many fake replicas to it so you are trying to figure out if they will get the real one or a fake one you are also wondering if the night fox who is the gangs rival stealer is going to get the real or the fake in preparation danny and the guys create a holographic image of the object so you would suspect that they are going to take the egg and replace it with the holograph i mean the crew explained it that way to begin with however it ends with the entire gang getting arrested before they even enter the building tess ocean impersonating julia roberts is inside with a fake baby under her blouse the confusion of it all prevents me from revealing what happened inside but it turns out that the real egg was taken before all the preparation and all of the scheeming and the heist was a complete waste of time this is the grand daddy of all the confusion and the other moments that compare to it are nearly as confusing the funny moments throughout the film are dull and require much thinking about simple jokes that arent even funny i dont know if ive never hated a movie as much as i hated this one figuring out twists in films especially heist films is a fun way to get involved with your movie going but the twists and turns in this fodder are simply ridiculous please do not see this film this is mean anti entertaining garbage that is disguised as a sequel to an excellent film zero
2542,8,"Soderberg's second go-round at the sequel of a remake seems to be just a bit much. The ending of ""Ocean's Eleven"" left the viewer in suspense, alluding to a sequel. Fast forward to the time present and here we are, with a sequel too good to be true. ""Ocean's Twelve"" takes us throughout Europe in an attempt to outdo the masterpiece heist seen previously. The scenery is amazing and true to life. We see Amsterdam's famous canals and Rome's narrow streets. However, just as the scenes are foreign, as is the viewer's comprehension of this movie. The problem with this movie is that it's simply too much movie. The plot moves excessively fast for two hours give or take a few minutes, and it does not move along evenly per se. Some parts of ""Ocean's Twelve"" move too fast for the viewer to grasp, yet other sequences escalate painfully slow.  In all, the superb acting and cinematic effects are overshadowed by the plot. Yes, it's intricate, surpentine, and edge-of-your-seat, but, therein lies the problem. Twist after twist upon twist leaves the average viewer dumbfounded. Only those possessing Einstein like intelligence can grasp such plot specifics. For those fitting this category, it's an excellent movie. For the less fortunate, however, it might be best to watch the first one and leave it at that. In the end, you wonder: ""who's taking advantage of who?"" Whereas Eleven left us with a clear victor with the spoils, Twelves leaves you in suspense. Not the suspense seen at the end of the former, but a spiteful, incomplete suspense. Nonetheless, the all-star cast of actors boosts the movie's star quality. Bruce Willis' womanizing cameo is delightful, as is the special double entrendre cameo of Julia Roberts. Clooney and Pitt are excellent, and the rest of the cast hold up their end quite well. In the end, it is unfortunate that the plot and its twists are simply incomprehensible to many on the second, even third and subsequent attempt to understand it. My advice is to save your money and definitely rent it when it comes out on DVD, or hits the second chance theaters. Shall we see another sequel? Perhaps an ""Ocean's Thirteen?"" Even with such success as has been seen, it is doubtful Carl Reiner will live that long. But given the director's talent, and the feel good, high chemistry mood of the actors on set, I wouldn't put it out of the question. In all, 8 out of 10 from me. ",1.0,Ocean's Twelve,tt0349903,soderbergs second go round at the sequel of a remake seems to be just a bit much the ending of oceans eleven left the viewer in suspense alluding to a sequel fast forward to the time present and here we are with a sequel too good to be true oceans twelve takes us throughout europe in an attempt to outdo the masterpiece heist seen previously the scenery is amazing and true to life we see amsterdams famous canals and romes narrow streets however just as the scenes are foreign as is the viewers comprehension of this movie the problem with this movie is that its simply too much movie the plot moves excessively fast for two hours give or take a few minutes and it does not move along evenly per se some parts of oceans twelve move too fast for the viewer to grasp yet other sequences escalate painfully slow in all the superb acting and cinematic effects are overshadowed by the plot yes its intricate surpentine and edge of your seat but therein lies the problem twist after twist upon twist leaves the average viewer dumbfounded only those possessing einstein like intelligence can grasp such plot specifics for those fitting this category its an excellent movie for the less fortunate however it might be best to watch the first one and leave it at that in the end you wonder whos taking advantage of who whereas eleven left us with a clear victor with the spoils twelves leaves you in suspense not the suspense seen at the end of the former but a spiteful incomplete suspense nonetheless the all star cast of actors boosts the movies star quality bruce willis womanizing cameo is delightful as is the special double entrendre cameo of julia roberts clooney and pitt are excellent and the rest of the cast hold up their end quite well in the end it is unfortunate that the plot and its twists are simply incomprehensible to many on the second even third and subsequent attempt to understand it my advice is to save your money and definitely rent it when it comes out on dvd or hits the second chance theaters shall we see another sequel perhaps an oceans thirteen even with such success as has been seen it is doubtful carl reiner will live that long but given the directors talent and the feel good high chemistry mood of the actors on set i wouldnt put it out of the question in all out of from me
2543,1,"I gave this movie a 1 out of 10 because I have seen it twice and I hated it even more the second time because I knew that the whole thing was just the director waving his dick in your face and then the big surprise ending is unfathomably stupid. I was unfortunate enough to watch this movie a few days before leaving on a flight to Europe. The really bad part is that it was also shown on my flight to and from Europe (I was gone for 2.5 months). You know what, if they stole the egg on the train, show me that in the movie. Don't show me unrelated crap for 90% of the movie and then give me the 2 minute synopsis of what really happened at the end. This movie is a complete and utter waste of time. Anyone who says otherwise is sucking George Clooney's cock. ",0.75,Ocean's Twelve,tt0349903,i gave this movie a out of because i have seen it twice and i hated it even more the second time because i knew that the whole thing was just the director waving his dick in your face and then the big surprise ending is unfathomably stupid i was unfortunate enough to watch this movie a few days before leaving on a flight to europe the really bad part is that it was also shown on my flight to and from europe i was gone for months you know what if they stole the egg on the train show me that in the movie dont show me unrelated crap for of the movie and then give me the minute synopsis of what really happened at the end this movie is a complete and utter waste of time anyone who says otherwise is sucking george clooneys cock
2544,-1,No one should write anything against this awesome movie! From the beginning to the ending the movie is just great! ,0.6666666666666666,Ocean's Twelve,tt0349903,no one should write anything against this awesome movie from the beginning to the ending the movie is just great
2545,4,No review,-1.0,Ocean's Twelve,tt0349903,no review
2546,-1,"Danny Ocean has a problem. The casino boss that he and his band of thieves stole from wants his money back. Worse of all he wants it with interest, and all in two weeks. If Danny and his team want to stay alive, they have to come up with a way of getting the money to him fast, or they will be dead. Flying to Amsterdam, Rome, and Paris, Danny, Rusty and the rest of the team have to commit a series of robberies to raise the money and outdo not only their own high standards, but also their competition while all the time being watched by a sexy Interpol agent who is determined to bring them down. After the success of Oceans 11, the knives seem to have come out for Oceans 12 but I for one loved it.. This is a movie with more stars than an astrologist's convention, and with a sharp script and a glamorous location the film is always silky smooth .There is something about being a movie fan that lets you dismiss any stretch of a storyline or any leap of credibility as long as there is another celebrity guest appearance. You are simply along for a ride with some of the hottest and coolest movie stars going, and if you don't feel like a star struck groupie by the end than you are probably not putting enough salt on your popcorn. What Clooney is doing with Oceans 12 is much the same that another actor in the early eighties did when he was at the top of the Hollywood tree. Burt Reynolds was the number one movie star in the world when he made Cannonball Run. The film was not meant to win awards, but instead break box office records and let fans take in Dean Martin, Burt Reynolds, Roger Moore, Jackie Chan and Farrah Fawcett all in the same frame. This is what Clooney is doing, letting you in on a fun picture that is so wrapped up in a Hollywood sixties style that it just needed Burt Bacharach to throw a melody to it. In a film filled with movie stars none look more quintessentially iconic than Brad Pitt, whose clothes and sunglasses say more about his characters state of mind than any dialogue falling from his lips. Matt Damon, fresh from his Bourne Supremacy, here plays the much less intense Linus, who just wants to take leadership, while Catherine Zeta Jones is drop dead gorgeous as a Interpol agent whose interrogation you would be happy to surrender to. Unfortunately the critics have rounded on the film attacking it for the very thing that seems to set it out for, it's intense style, and blatant use of star power. True, having Julia Roberts play a woman named Tess who in turn pretends to be Julia Roberts may be a tad smug, but by then you've bought into the whole Hollywood tours vibe and the next famous face is one more to tick off on your list. Even Albert Finney makes an appearance, although Bruce Willis moonlighting as himself may have given the critics added venom to their rage. But so what? Oceans 12 is a cool film for all star struck fans amongst us, ,those that aren't, please leave quietly ",0.5,Ocean's Twelve,tt0349903,danny ocean has a problem the casino boss that he and his band of thieves stole from wants his money back worse of all he wants it with interest and all in two weeks if danny and his team want to stay alive they have to come up with a way of getting the money to him fast or they will be dead flying to amsterdam rome and paris danny rusty and the rest of the team have to commit a series of robberies to raise the money and outdo not only their own high standards but also their competition while all the time being watched by a sexy interpol agent who is determined to bring them down after the success of oceans the knives seem to have come out for oceans but i for one loved it this is a movie with more stars than an astrologists convention and with a sharp script and a glamorous location the film is always silky smooth there is something about being a movie fan that lets you dismiss any stretch of a storyline or any leap of credibility as long as there is another celebrity guest appearance you are simply along for a ride with some of the hottest and coolest movie stars going and if you dont feel like a star struck groupie by the end than you are probably not putting enough salt on your popcorn what clooney is doing with oceans is much the same that another actor in the early eighties did when he was at the top of the hollywood tree burt reynolds was the number one movie star in the world when he made cannonball run the film was not meant to win awards but instead break box office records and let fans take in dean martin burt reynolds roger moore jackie chan and farrah fawcett all in the same frame this is what clooney is doing letting you in on a fun picture that is so wrapped up in a hollywood sixties style that it just needed burt bacharach to throw a melody to it in a film filled with movie stars none look more quintessentially iconic than brad pitt whose clothes and sunglasses say more about his characters state of mind than any dialogue falling from his lips matt damon fresh from his bourne supremacy here plays the much less intense linus who just wants to take leadership while catherine zeta jones is drop dead gorgeous as a interpol agent whose interrogation you would be happy to surrender to unfortunately the critics have rounded on the film attacking it for the very thing that seems to set it out for its intense style and blatant use of star power true having julia roberts play a woman named tess who in turn pretends to be julia roberts may be a tad smug but by then youve bought into the whole hollywood tours vibe and the next famous face is one more to tick off on your list even albert finney makes an appearance although bruce willis moonlighting as himself may have given the critics added venom to their rage but so what oceans is a cool film for all star struck fans amongst us those that arent please leave quietly
2547,1,"Oceans 12 Tried too hard and failed to be witty and clever. It had no meat and no crunch. There was no action at all, no excitement no tension, no violence, no sex, no blood. It was dull and boring. All bad words were childishly bleeped out. There was no story line. It was disjointed. There was no character development. There was no acting involved. The only important character was Zeta Jones. It was stupid, silly, and totally aloof, blasé, and superficial. It was a waste of time. It was only a vehicle for an expensive luxurious European vacation reunion for the stars, a kind of Let's have a fun summer get together in Europe and call it a movie. It seemed to be definitely and deliberately filmed as an under 12 years picture for the family. ",0.5483870967741935,Ocean's Twelve,tt0349903,oceans tried too hard and failed to be witty and clever it had no meat and no crunch there was no action at all no excitement no tension no violence no sex no blood it was dull and boring all bad words were childishly bleeped out there was no story line it was disjointed there was no character development there was no acting involved the only important character was zeta jones it was stupid silly and totally aloof blasé and superficial it was a waste of time it was only a vehicle for an expensive luxurious european vacation reunion for the stars a kind of lets have a fun summer get together in europe and call it a movie it seemed to be definitely and deliberately filmed as an under years picture for the family
2548,9,"***POSSIBLE SPOILERS*** ""Ocean's Twelve"" reunites Danny Ocean (George Clooney) and his previously assembled gang of peculiar thieves, by the name of Ocean's Eleven. It seems that their ruthless victim Terry Benedict (Andy Garcia) uncovered their doings and somehow all of their identities, and has a grudge against them along with an urgent threat: pay up or ship out. Thus ensues yet another ingenious scheme by Ocean's Eleven (this time around, as the title suggests, a ""twelfth member"", Tess Ocean (Julia Roberts) plays a somewhat dominant (and amusing) role in the plot), to rob a prized ""golden egg"" from a European museum, once again, a seemingly infeasible task which can only be perpetrated by the most cunning, collected, suave, and industrial of minds, as this gang has proved itself to be. A romantic interest for Rusty (Brad Pitt) with the luscious, yet officious Isabel Lahiri (Catherine Zeta-Jones), as well as a new nemesis known as the Night Fox, are just some of the new developments of this splendid crime caper franchise. With a less engineered and more liberated plot structure than its predecessor, ""Ocean's Twelve"" is not quite as sensational and rewarding, lacking much of the energy and originality, as well as character structure, where the original triumphed. Whereas the first heist was an elaborate, critical operation, the museum heist is more of an intricate game, a jigsaw (even in its logic) and practically a charade with the cunning and elusive Night Fox, and there is significantly less attention devoted to the actual heist than its perplexing, yet engaging, design. Although a few of ""Ocean's Eleven"" (now Twelve) play a more ""central role"" in the action (e.g. Linus (Damon) and Tess (Roberts), many of the characters are merely around for show and hardly serve a purpose in the actual heist. And speaking of the heist, the details to the ""surprise ending"" couldn't be detected by the keenest of observers, at least until the end, which can be either be a baffling and illogical excuse for a resolution, or an exceedingly clever plot structure, that marvelously pieces together every ""invisible"" detail of the heist as an explanation to how the gang ""outfoxed"" the Night Fox. Featuring the usual industrial, meticulous, and prudent direction of Steven Soderberg, whose gritty editing translates as pure energy to an exceedingly exciting premise, some fine and jovial acting from all of the leads, adept and subtle plot structure, and a very awesome and stimulating score, ""Ocean's Twelve"", while not quite equaling its excellent predecessor, is definitely a solid piece of high octane, feel-good, debonair entertainment, and it's enticing, exhilarating, and sexy- a must-see for fans of crime caper films and great escapist fare for the holiday season! ***1/2 out of **** ",0.3333333333333333,Ocean's Twelve,tt0349903,possible spoilers oceans twelve reunites danny ocean george clooney and his previously assembled gang of peculiar thieves by the name of oceans eleven it seems that their ruthless victim terry benedict andy garcia uncovered their doings and somehow all of their identities and has a grudge against them along with an urgent threat pay up or ship out thus ensues yet another ingenious scheme by oceans eleven this time around as the title suggests a twelfth member tess ocean julia roberts plays a somewhat dominant and amusing role in the plot to rob a prized golden egg from a european museum once again a seemingly infeasible task which can only be perpetrated by the most cunning collected suave and industrial of minds as this gang has proved itself to be a romantic interest for rusty brad pitt with the luscious yet officious isabel lahiri catherine zeta jones as well as a new nemesis known as the night fox are just some of the new developments of this splendid crime caper franchise with a less engineered and more liberated plot structure than its predecessor oceans twelve is not quite as sensational and rewarding lacking much of the energy and originality as well as character structure where the original triumphed whereas the first heist was an elaborate critical operation the museum heist is more of an intricate game a jigsaw even in its logic and practically a charade with the cunning and elusive night fox and there is significantly less attention devoted to the actual heist than its perplexing yet engaging design although a few of oceans eleven now twelve play a more central role in the action e g linus damon and tess roberts many of the characters are merely around for show and hardly serve a purpose in the actual heist and speaking of the heist the details to the surprise ending couldnt be detected by the keenest of observers at least until the end which can be either be a baffling and illogical excuse for a resolution or an exceedingly clever plot structure that marvelously pieces together every invisible detail of the heist as an explanation to how the gang outfoxed the night fox featuring the usual industrial meticulous and prudent direction of steven soderberg whose gritty editing translates as pure energy to an exceedingly exciting premise some fine and jovial acting from all of the leads adept and subtle plot structure and a very awesome and stimulating score oceans twelve while not quite equaling its excellent predecessor is definitely a solid piece of high octane feel good debonair entertainment and its enticing exhilarating and sexy a must see for fans of crime caper films and great escapist fare for the holiday season out of
2549,4,"The Ocean's 11 gang are back, with a new team member. Just when they thought they could enjoy their spoils, Terry Benedict appears, and he wants his money back... Quite dull. Lots of style, but very little substance. Plot is basic, despite some convolutions to disguise this fact. Steven Soderbergh's direction is strangely amateurish. Even the performances seem quite hammy at times. Considering that just about every actor in the movie is a megastar, that says something. Only real upside is that it is fast-paced, so never feels entirely boring, even though nothing substantial is happening. ",0.5,Ocean's Twelve,tt0349903,the oceans gang are back with a new team member just when they thought they could enjoy their spoils terry benedict appears and he wants his money back quite dull lots of style but very little substance plot is basic despite some convolutions to disguise this fact steven soderberghs direction is strangely amateurish even the performances seem quite hammy at times considering that just about every actor in the movie is a megastar that says something only real upside is that it is fast paced so never feels entirely boring even though nothing substantial is happening
2550,-1,"Just one question.....why are so many people trying to bash this movie? For one, you haven't seen it yet.....second, why look it up on here in the first place if you don't like it(that stuff always pisses me off).....and last, it's actually a damn good movie compared to the majority of films out right now....and I actually just came back from watching it, so I at least have a right to say this (of course just in my opinion). It's like complaining about the President, but not even voting. _think for yourself, question authority - timothy leary_ ktfcaptain - UnitMan ",0.6,Ocean's Twelve,tt0349903,just one question why are so many people trying to bash this movie for one you havent seen it yet second why look it up on here in the first place if you dont like it that stuff always pisses me off and last its actually a damn good movie compared to the majority of films out right now and i actually just came back from watching it so i at least have a right to say this of course just in my opinion its like complaining about the president but not even voting _think for yourself question authority timothy leary_ ktfcaptain unitman
2551,4,"Ocean's 11 was a slick movie, ultra cool and up there with the best as regards superior remakes. Ocean's Twelve is a waste, a film coasting on star appeal, a picture desperately trying to cram as much into its screenplay for fear of failing. The plot shoots off in a number of directions, yet incredibly it still wastes most of the cast who have all been held over from Ocean's 11. This time Catherine Zeta-Jones joins in for some weighty dressage and Vincent Cassel is along as some sort of break-dancing Raffles dude. There's the odd in-joke that works, while the by-play between the principal players (Clooney/Pitt/Damon) holds a modicum of entertainment value. However, once the dust settles on the myriad of schemes and scrapes, you are left with a sequel of a remake that is almost everything the other film was not. Boo. 4/10 ",0.5,Ocean's Twelve,tt0349903,oceans was a slick movie ultra cool and up there with the best as regards superior remakes oceans twelve is a waste a film coasting on star appeal a picture desperately trying to cram as much into its screenplay for fear of failing the plot shoots off in a number of directions yet incredibly it still wastes most of the cast who have all been held over from oceans this time catherine zeta jones joins in for some weighty dressage and vincent cassel is along as some sort of break dancing raffles dude theres the odd in joke that works while the by play between the principal players clooney pitt damon holds a modicum of entertainment value however once the dust settles on the myriad of schemes and scrapes you are left with a sequel of a remake that is almost everything the other film was not boo
